Order_Items_id,Order_id,Product_id,Product_name,Quantity,Sales,Profit,Order_Date,Region,Category,,,,,,,,,,,
408,308,9,Keyboard,9,3591,342.18,28-11-2024,North,Accessories,,,,,,,,,,,
409,309,1,Printer,8,3952,451.08,05-02-2022,West,Office,,,,,,,,,,,
410,310,9,Keyboard,6,3648,1050.08,05-06-2024,South,Accessories,,,,,,,,,,,
411,311,7,Monitor,5,3875,768.74,15-11-2024,North,Accessories,,,,,,,,,,,
412,312,6,Smartwatch,8,3416,478.9,13-11-2023,West,Electronics,,,,,,,,,,,
413,313,3,Tablet,1,908,222.58,19-02-2022,West,Electronics,,,,,,,,,,,
414,314,5,Headphones,4,4532,987.32,06-05-2024,South,Accessories,,,,,,,,,,,
415,315,5,Headphones,4,4168,650.15,04-08-2023,East,Accessories,,,,,,,,,,,
416,316,10,Laptop,3,3543,941.37,23-09-2023,North,Electronics,,,,,,,,,,,
417,317,10,Laptop,6,5124,1078.57,14-09-2024,East,Electronics,,,,,,,,,,,
418,318,6,Smartwatch,9,5751,1196.23,17-03-2023,South,Electronics,,,,,,,,,,,
419,319,4,Camera,2,624,139.64,29-09-2023,East,Electronics,,,,,,,,,,,
420,320,4,Camera,1,508,151.29,01-12-2023,South,Electronics,,,,,,,,,,,
421,321,5,Headphones,4,4700,914.6,13-09-2023,South,Accessories,,,,,,,,,,,
422,322,9,Keyboard,8,3216,639.78,14-03-2022,West,Accessories,,,,,,,,,,,
423,323,10,Laptop,6,2844,581,15-07-2023,West,Electronics,,,,,,,,,,,
424,324,8,Smartphone,5,2385,258.6,29-05-2022,West,Electronics,,,,,,,,,,,
425,325,7,Monitor,8,928,170.05,16-01-2023,South,Accessories,,,,,,,,,,,
426,326,5,Headphones,6,4656,673.35,06-09-2023,North,Accessories,,,,,,,,,,,
427,327,5,Headphones,2,330,21.46,29-03-2023,North,Accessories,,,,,,,,,,,
428,328,4,Camera,7,1799,274.11,01-11-2023,North,Electronics,,,,,,,,,,,
429,329,1,Printer,1,1029,173.61,25-08-2022,East,Office,,,,,,,,,,,
430,330,5,Headphones,8,5432,1619.39,30-12-2022,North,Accessories,,,,,,,,,,,
431,331,4,Camera,5,5785,1191.11,04-09-2024,West,Electronics,,,,,,,,,,,
432,332,1,Printer,1,1062,272.42,08-01-2024,North,Office,,,,,,,,,,,
433,333,9,Keyboard,1,163,22.07,27-12-2022,North,Accessories,,,,,,,,,,,
434,334,8,Smartphone,9,9162,1625.62,14-04-2024,West,Electronics,,,,,,,,,,,
435,335,1,Printer,4,1440,130.24,10-02-2023,East,Office,,,,,,,,,,,
436,336,7,Monitor,5,1465,149.62,15-07-2023,South,Accessories,,,,,,,,,,,
437,337,7,Monitor,2,366,31.23,27-10-2024,West,Accessories,,,,,,,,,,,
438,338,4,Camera,5,3135,277.28,19-07-2024,South,Electronics,,,,,,,,,,,
439,339,9,Keyboard,2,630,161.04,03-03-2024,North,Accessories,,,,,,,,,,,
440,340,7,Monitor,1,213,42.94,12-04-2024,South,Accessories,,,,,,,,,,,
441,341,7,Monitor,4,3792,1092.85,20-06-2024,North,Accessories,,,,,,,,,,,
442,342,2,Mouse,2,1932,109.07,21-06-2023,East,Accessories,,,,,,,,,,,
443,343,9,Keyboard,4,4152,317.28,25-01-2023,West,Accessories,,,,,,,,,,,
444,344,8,Smartphone,7,3612,529.57,17-02-2024,North,Electronics,,,,,,,,,,,
445,345,8,Smartphone,2,2258,280.76,09-09-2024,East,Electronics,,,,,,,,,,,
446,346,4,Camera,3,594,47.73,09-07-2022,South,Electronics,,,,,,,,,,,
447,347,5,Headphones,7,8071,1799.06,01-09-2023,West,Accessories,,,,,,,,,,,
448,348,9,Keyboard,7,5838,631.45,30-03-2024,North,Accessories,,,,,,,,,,,
449,349,9,Keyboard,4,692,181.31,22-12-2024,North,Accessories,,,,,,,,,,,
450,350,9,Keyboard,3,1704,309.06,08-09-2024,South,Accessories,,,,,,,,,,,
451,351,1,Printer,5,3235,941.24,21-01-2023,South,Office,,,,,,,,,,,
452,352,2,Mouse,6,4746,545.57,12-10-2023,East,Accessories,,,,,,,,,,,
453,353,6,Smartwatch,8,7600,788.88,01-08-2022,South,Electronics,,,,,,,,,,,
454,354,8,Smartphone,5,1935,128.01,03-11-2023,West,Electronics,,,,,,,,,,,
455,355,10,Laptop,3,1638,306.29,04-12-2023,North,Electronics,,,,,,,,,,,
456,356,9,Keyboard,7,4746,816.6,30-06-2023,West,Accessories,,,,,,,,,,,
457,357,8,Smartphone,8,4824,1187.93,01-02-2023,North,Electronics,,,,,,,,,,,
458,358,4,Camera,1,1193,153.72,09-05-2022,South,Electronics,,,,,,,,,,,
459,359,10,Laptop,2,562,92.94,16-12-2023,East,Electronics,,,,,,,,,,,
460,360,8,Smartphone,8,6200,1296.84,20-03-2022,North,Electronics,,,,,,,,,,,
461,361,1,Printer,8,4128,315.48,28-07-2024,North,Office,,,,,,,,,,,
462,362,1,Printer,5,5405,326.56,28-03-2022,East,Office,,,,,,,,,,,
463,363,10,Laptop,3,1371,104.66,06-11-2024,North,Electronics,,,,,,,,,,,
464,364,9,Keyboard,5,1405,194.33,01-01-2023,West,Accessories,,,,,,,,,,,
465,365,9,Keyboard,3,1644,158.32,18-03-2023,North,Accessories,,,,,,,,,,,
466,366,2,Mouse,6,3414,396.92,18-09-2024,West,Accessories,,,,,,,,,,,
467,367,10,Laptop,8,3272,674.57,19-08-2024,East,Electronics,,,,,,,,,,,
468,368,8,Smartphone,3,2655,646.91,18-06-2022,North,Electronics,,,,,,,,,,,
469,369,6,Smartwatch,7,1673,458.32,29-05-2022,West,Electronics,,,,,,,,,,,
470,370,3,Tablet,2,846,145.09,09-06-2022,East,Electronics,,,,,,,,,,,
471,371,8,Smartphone,1,985,196.64,03-05-2023,East,Electronics,,,,,,,,,,,
472,372,6,Smartwatch,9,7551,894.4,17-11-2023,North,Electronics,,,,,,,,,,,
473,373,3,Tablet,5,855,217.16,08-02-2022,North,Electronics,,,,,,,,,,,
474,374,4,Camera,2,396,94.55,23-10-2023,South,Electronics,,,,,,,,,,,
475,375,3,Tablet,8,2296,560.48,24-08-2022,West,Electronics,,,,,,,,,,,
476,376,7,Monitor,6,1704,199.94,09-05-2024,North,Accessories,,,,,,,,,,,
477,377,8,Smartphone,2,1180,261.16,12-03-2023,East,Electronics,,,,,,,,,,,
478,378,8,Smartphone,3,411,55.73,05-10-2022,East,Electronics,,,,,,,,,,,
479,379,2,Mouse,1,745,151.22,19-01-2022,East,Accessories,,,,,,,,,,,
480,380,1,Printer,9,10656,961.3,09-05-2022,West,Office,,,,,,,,,,,
481,381,2,Mouse,3,1494,178.5,23-05-2024,South,Accessories,,,,,,,,,,,
482,382,4,Camera,5,1755,358.01,11-07-2024,South,Electronics,,,,,,,,,,,
483,383,4,Camera,9,4941,894.52,22-08-2022,South,Electronics,,,,,,,,,,,
484,384,6,Smartwatch,6,6510,1539.18,03-11-2024,North,Electronics,,,,,,,,,,,
485,385,8,Smartphone,5,5465,719.92,11-10-2024,South,Electronics,,,,,,,,,,,
486,386,3,Tablet,3,3522,285.91,09-11-2024,South,Electronics,,,,,,,,,,,
487,387,3,Tablet,6,1656,139.86,01-04-2024,West,Electronics,,,,,,,,,,,
488,388,1,Printer,5,1255,257.15,07-07-2022,North,Office,,,,,,,,,,,
489,389,9,Keyboard,1,1192,320.13,10-06-2023,East,Accessories,,,,,,,,,,,
490,390,3,Tablet,5,1925,204.74,15-05-2023,West,Electronics,,,,,,,,,,,
491,391,3,Tablet,8,1688,337.33,08-06-2022,West,Electronics,,,,,,,,,,,
492,392,5,Headphones,1,260,16.81,26-06-2023,South,Accessories,,,,,,,,,,,
493,393,7,Monitor,5,4880,1250.66,19-01-2022,West,Accessories,,,,,,,,,,,
494,394,9,Keyboard,7,1134,179.74,10-04-2024,West,Accessories,,,,,,,,,,,
495,395,10,Laptop,9,9621,1201.29,10-06-2022,North,Electronics,,,,,,,,,,,
496,396,7,Monitor,4,2836,698.83,03-02-2023,South,Accessories,,,,,,,,,,,
497,397,1,Printer,9,5859,1153.89,15-05-2023,North,Office,,,,,,,,,,,
498,398,6,Smartwatch,2,2044,460.03,11-09-2022,South,Electronics,,,,,,,,,,,
499,399,7,Monitor,1,612,174.52,01-07-2023,South,Accessories,,,,,,,,,,,
500,400,6,Smartwatch,3,1890,492.31,18-02-2022,North,Electronics,,,,,,,,,,,
501,401,6,Smartwatch,5,2025,168.82,30-09-2023,East,Electronics,,,,,,,,,,,
502,402,1,Printer,2,1960,312.06,04-09-2023,South,Office,,,,,,,,,,,
503,403,4,Camera,6,4410,893.27,07-07-2022,North,Electronics,,,,,,,,,,,
504,404,9,Keyboard,8,8272,2391.88,14-07-2024,West,Accessories,,,,,,,,,,,
505,405,6,Smartwatch,6,5712,638.29,27-09-2022,West,Electronics,,,,,,,,,,,
506,406,6,Smartwatch,6,1524,178.36,20-04-2024,North,Electronics,,,,,,,,,,,
507,407,9,Keyboard,8,5160,1057.41,24-05-2024,North,Accessories,,,,,,,,,,,
508,408,2,Mouse,4,2956,451.6,29-12-2024,East,Accessories,,,,,,,,,,,
509,409,8,Smartphone,8,7944,2257.73,07-05-2023,West,Electronics,,,,,,,,,,,
510,410,4,Camera,5,1815,535.22,10-09-2024,North,Electronics,,,,,,,,,,,
511,411,5,Headphones,3,2706,546.97,21-03-2023,North,Accessories,,,,,,,,,,,
512,412,10,Laptop,2,1356,144.18,05-05-2023,North,Electronics,,,,,,,,,,,
513,413,1,Printer,6,6384,1189.19,27-07-2023,South,Office,,,,,,,,,,,
514,414,6,Smartwatch,9,4248,964.12,13-06-2023,South,Electronics,,,,,,,,,,,
515,415,7,Monitor,6,3954,676.82,02-05-2024,North,Accessories,,,,,,,,,,,
516,416,8,Smartphone,6,7110,739.6,21-04-2024,South,Electronics,,,,,,,,,,,
517,417,5,Headphones,7,8113,995.03,25-07-2023,South,Accessories,,,,,,,,,,,
518,418,5,Headphones,3,1830,183.62,26-01-2023,North,Accessories,,,,,,,,,,,
519,419,9,Keyboard,4,3732,671.19,11-01-2023,West,Accessories,,,,,,,,,,,
520,420,2,Mouse,6,4062,1087.17,27-09-2024,West,Accessories,,,,,,,,,,,
521,421,6,Smartwatch,1,496,93.31,03-12-2024,North,Electronics,,,,,,,,,,,
522,422,6,Smartwatch,4,1104,84.31,24-08-2023,East,Electronics,,,,,,,,,,,
523,423,8,Smartphone,3,2274,662,19-05-2023,West,Electronics,,,,,,,,,,,
524,424,6,Smartwatch,8,4456,1106.04,13-06-2022,North,Electronics,,,,,,,,,,,
525,425,2,Mouse,8,4928,1038.18,26-08-2022,West,Accessories,,,,,,,,,,,
526,426,8,Smartphone,4,1740,224.79,22-01-2023,North,Electronics,,,,,,,,,,,
527,427,5,Headphones,2,178,31.46,08-08-2022,North,Accessories,,,,,,,,,,,
528,428,1,Printer,8,5296,1234.81,19-11-2023,East,Office,,,,,,,,,,,
529,429,2,Mouse,4,4156,847.09,28-06-2023,North,Accessories,,,,,,,,,,,
530,430,1,Printer,1,624,106.92,09-10-2024,North,Office,,,,,,,,,,,
531,431,8,Smartphone,4,3892,1052.72,04-09-2022,West,Electronics,,,,,,,,,,,
532,432,2,Mouse,9,1620,294.6,18-07-2024,South,Accessories,,,,,,,,,,,
533,433,2,Mouse,3,2250,301.97,22-09-2022,West,Accessories,,,,,,,,,,,
534,434,7,Monitor,2,1390,316.31,31-07-2024,West,Accessories,,,,,,,,,,,
535,435,4,Camera,5,5155,1325.16,21-04-2023,South,Electronics,,,,,,,,,,,
536,436,6,Smartwatch,5,1025,262.91,09-07-2022,North,Electronics,,,,,,,,,,,
537,437,2,Mouse,3,1785,244.52,31-07-2024,South,Accessories,,,,,,,,,,,
538,438,6,Smartwatch,9,2952,605.85,30-09-2022,North,Electronics,,,,,,,,,,,
539,439,5,Headphones,1,773,181.52,25-12-2024,East,Accessories,,,,,,,,,,,
540,440,3,Tablet,8,1640,361.48,30-03-2023,North,Electronics,,,,,,,,,,,
541,441,9,Keyboard,1,1017,69.33,02-10-2023,East,Accessories,,,,,,,,,,,
542,442,5,Headphones,4,1964,349.91,23-05-2022,East,Accessories,,,,,,,,,,,
543,443,2,Mouse,3,2994,638.59,05-04-2023,North,Accessories,,,,,,,,,,,
544,444,1,Printer,9,8046,2210.33,08-10-2023,East,Office,,,,,,,,,,,
545,445,1,Printer,2,1874,271.5,22-05-2022,West,Office,,,,,,,,,,,
546,446,2,Mouse,8,6008,871.76,19-08-2023,North,Accessories,,,,,,,,,,,
547,447,4,Camera,8,7240,411.19,06-09-2023,East,Electronics,,,,,,,,,,,
548,448,7,Monitor,9,1188,348.31,17-06-2024,South,Accessories,,,,,,,,,,,
549,449,5,Headphones,9,2997,163.34,22-12-2024,North,Accessories,,,,,,,,,,,
550,450,1,Printer,9,7524,2017.85,02-02-2023,West,Office,,,,,,,,,,,
551,451,7,Monitor,5,3625,268.73,13-10-2022,North,Accessories,,,,,,,,,,,
552,452,10,Laptop,8,6952,871.2,31-03-2024,East,Electronics,,,,,,,,,,,
553,453,4,Camera,9,1053,283.58,29-05-2023,North,Electronics,,,,,,,,,,,
554,454,7,Monitor,9,6696,1224.22,21-12-2024,North,Accessories,,,,,,,,,,,
555,455,5,Headphones,2,1420,93.59,09-10-2024,North,Accessories,,,,,,,,,,,
556,456,4,Camera,9,9972,2566.01,29-12-2023,West,Electronics,,,,,,,,,,,
557,457,10,Laptop,8,3136,494.26,28-11-2022,South,Electronics,,,,,,,,,,,
558,458,4,Camera,3,225,20.52,10-02-2023,West,Electronics,,,,,,,,,,,
559,459,2,Mouse,3,1662,375.04,12-05-2022,East,Accessories,,,,,,,,,,,
560,460,1,Printer,4,500,85.96,03-05-2024,West,Office,,,,,,,,,,,
561,461,8,Smartphone,8,3168,747.33,02-08-2022,North,Electronics,,,,,,,,,,,
562,462,8,Smartphone,1,622,104.57,31-12-2023,East,Electronics,,,,,,,,,,,
563,463,3,Tablet,3,1233,361.12,03-04-2022,North,Electronics,,,,,,,,,,,
564,464,10,Laptop,3,573,116.14,19-01-2024,West,Electronics,,,,,,,,,,,
565,465,3,Tablet,1,702,129.34,18-02-2022,South,Electronics,,,,,,,,,,,
566,466,10,Laptop,8,4832,1261.06,14-05-2024,South,Electronics,,,,,,,,,,,
567,467,1,Printer,5,3765,670.8,17-01-2023,North,Office,,,,,,,,,,,
568,468,4,Camera,8,6928,1415.16,05-05-2024,North,Electronics,,,,,,,,,,,
569,469,5,Headphones,7,1624,436.13,01-02-2023,West,Accessories,,,,,,,,,,,
570,470,5,Headphones,1,68,10.39,01-04-2023,North,Accessories,,,,,,,,,,,
571,471,2,Mouse,1,651,187.99,04-06-2023,North,Accessories,,,,,,,,,,,
572,472,1,Printer,7,6293,718.49,16-09-2024,North,Office,,,,,,,,,,,
573,473,9,Keyboard,2,1068,85.71,16-02-2023,West,Accessories,,,,,,,,,,,
574,474,9,Keyboard,1,381,26.69,17-10-2023,North,Accessories,,,,,,,,,,,
575,475,1,Printer,2,2016,426.43,21-07-2022,South,Office,,,,,,,,,,,
576,476,5,Headphones,2,1224,340.67,10-02-2024,West,Accessories,,,,,,,,,,,
577,477,7,Monitor,5,2180,400.01,23-10-2022,South,Accessories,,,,,,,,,,,
578,478,10,Laptop,9,2853,353.09,12-09-2024,North,Electronics,,,,,,,,,,,
579,479,2,Mouse,1,272,45.33,04-10-2022,South,Accessories,,,,,,,,,,,
580,480,8,Smartphone,4,2640,183.23,14-03-2022,North,Electronics,,,,,,,,,,,
581,481,7,Monitor,2,488,129.02,26-04-2024,North,Accessories,,,,,,,,,,,
582,482,1,Printer,8,9184,1795.93,10-11-2023,South,Office,,,,,,,,,,,
583,483,3,Tablet,5,280,23.98,12-04-2024,North,Electronics,,,,,,,,,,,
584,484,9,Keyboard,3,2889,604.45,03-10-2024,East,Accessories,,,,,,,,,,,
585,485,10,Laptop,1,625,125.9,18-07-2024,West,Electronics,,,,,,,,,,,
586,486,9,Keyboard,8,7056,538.48,16-04-2024,South,Accessories,,,,,,,,,,,
587,487,3,Tablet,8,3936,720.2,11-07-2023,West,Electronics,,,,,,,,,,,
588,488,6,Smartwatch,6,2472,363.38,19-09-2022,East,Electronics,,,,,,,,,,,
589,489,2,Mouse,5,855,67.57,19-06-2022,West,Accessories,,,,,,,,,,,
590,490,2,Mouse,3,3480,560.39,25-02-2024,West,Accessories,,,,,,,,,,,
591,491,4,Camera,1,846,103.3,07-03-2023,South,Electronics,,,,,,,,,,,
592,492,9,Keyboard,1,158,46.24,09-03-2022,North,Accessories,,,,,,,,,,,
593,493,2,Mouse,9,3186,583.24,31-12-2022,South,Accessories,,,,,,,,,,,
594,494,2,Mouse,7,6972,969.43,01-02-2024,North,Accessories,,,,,,,,,,,
595,495,2,Mouse,5,1745,449.64,15-04-2024,East,Accessories,,,,,,,,,,,
596,496,10,Laptop,8,4256,372.95,15-05-2024,East,Electronics,,,,,,,,,,,
597,497,9,Keyboard,3,1674,499.63,14-04-2022,South,Accessories,,,,,,,,,,,
598,498,4,Camera,8,6488,1072.86,25-09-2024,North,Electronics,,,,,,,,,,,
599,499,3,Tablet,5,3530,803.86,05-03-2022,East,Electronics,,,,,,,,,,,
600,500,2,Mouse,2,632,87.45,03-09-2022,North,Accessories,,,,,,,,,,,
601,501,7,Monitor,7,3675,236.8,09-11-2024,North,Accessories,,,,,,,,,,,
602,502,6,Smartwatch,6,5592,926.42,12-09-2023,West,Electronics,,,,,,,,,,,
603,503,9,Keyboard,6,6432,807.94,11-02-2023,East,Accessories,,,,,,,,,,,
604,504,4,Camera,3,3069,503.3,27-08-2023,East,Electronics,,,,,,,,,,,
605,505,9,Keyboard,7,2898,490.11,26-05-2023,North,Accessories,,,,,,,,,,,
606,506,3,Tablet,4,3960,632.76,30-05-2024,North,Electronics,,,,,,,,,,,
607,507,3,Tablet,3,1476,85.16,31-07-2024,South,Electronics,,,,,,,,,,,
608,508,1,Printer,2,1058,298.69,14-11-2023,East,Office,,,,,,,,,,,
609,509,7,Monitor,5,1215,162.02,27-11-2023,South,Accessories,,,,,,,,,,,
610,510,4,Camera,3,204,20.43,04-03-2024,North,Electronics,,,,,,,,,,,
611,511,3,Tablet,7,4137,221.66,24-12-2024,West,Electronics,,,,,,,,,,,
612,512,4,Camera,5,250,16.81,21-05-2022,West,Electronics,,,,,,,,,,,
613,513,3,Tablet,5,1185,254.34,14-09-2022,West,Electronics,,,,,,,,,,,
614,514,5,Headphones,2,1504,108.52,12-03-2024,South,Accessories,,,,,,,,,,,
615,515,9,Keyboard,6,6888,945.07,28-06-2024,West,Accessories,,,,,,,,,,,
616,516,8,Smartphone,3,3588,958.84,25-12-2024,West,Electronics,,,,,,,,,,,
617,517,10,Laptop,7,1477,367.22,18-11-2022,South,Electronics,,,,,,,,,,,
618,518,6,Smartwatch,8,1280,131.56,22-10-2022,East,Electronics,,,,,,,,,,,
619,519,3,Tablet,7,7161,630.76,16-11-2024,South,Electronics,,,,,,,,,,,
620,520,1,Printer,5,1850,346.4,13-03-2023,North,Office,,,,,,,,,,,
621,521,2,Mouse,3,3378,520.31,27-12-2023,East,Accessories,,,,,,,,,,,
622,522,10,Laptop,7,7672,2046.38,30-10-2024,West,Electronics,,,,,,,,,,,
623,523,3,Tablet,6,4254,938.66,03-11-2024,South,Electronics,,,,,,,,,,,
624,524,9,Keyboard,5,2285,279.9,19-11-2024,East,Accessories,,,,,,,,,,,
625,525,9,Keyboard,7,5775,680.6,29-04-2024,West,Accessories,,,,,,,,,,,
626,526,8,Smartphone,9,9360,910.35,21-10-2022,North,Electronics,,,,,,,,,,,
627,527,1,Printer,8,6936,1156.52,25-01-2023,North,Office,,,,,,,,,,,
628,528,4,Camera,9,5634,464.71,17-05-2022,East,Electronics,,,,,,,,,,,
629,529,8,Smartphone,4,2644,731.86,29-03-2024,North,Electronics,,,,,,,,,,,
630,530,5,Headphones,1,247,35.65,22-11-2023,North,Accessories,,,,,,,,,,,
631,531,10,Laptop,7,1869,357.27,24-09-2023,East,Electronics,,,,,,,,,,,
632,532,6,Smartwatch,7,1988,430.59,17-07-2024,West,Electronics,,,,,,,,,,,
633,533,10,Laptop,4,1920,549.11,17-06-2023,West,Electronics,,,,,,,,,,,
634,534,5,Headphones,3,2577,196.37,20-05-2024,West,Accessories,,,,,,,,,,,
635,535,4,Camera,3,828,117.95,10-06-2024,East,Electronics,,,,,,,,,,,
636,536,4,Camera,2,1580,403.76,31-01-2022,South,Electronics,,,,,,,,,,,
637,537,4,Camera,9,9009,1909.26,13-09-2023,East,Electronics,,,,,,,,,,,
638,538,8,Smartphone,9,7425,1580.86,01-10-2022,East,Electronics,,,,,,,,,,,
639,539,7,Monitor,5,2945,672.35,24-12-2024,West,Accessories,,,,,,,,,,,
640,540,2,Mouse,3,294,22.9,19-07-2023,West,Accessories,,,,,,,,,,,
641,541,2,Mouse,5,5875,789.23,17-05-2024,South,Accessories,,,,,,,,,,,
642,542,6,Smartwatch,3,1308,197.6,17-01-2022,West,Electronics,,,,,,,,,,,
643,543,7,Monitor,4,2360,391.82,10-01-2024,South,Accessories,,,,,,,,,,,
644,544,6,Smartwatch,6,1008,245.45,10-04-2023,West,Electronics,,,,,,,,,,,
645,545,6,Smartwatch,6,1344,338.4,27-10-2023,North,Electronics,,,,,,,,,,,
646,546,1,Printer,7,5635,1185.97,12-01-2022,West,Office,,,,,,,,,,,
647,547,2,Mouse,4,4088,1200.03,15-09-2023,East,Accessories,,,,,,,,,,,
648,548,4,Camera,8,2192,441.77,04-12-2024,South,Electronics,,,,,,,,,,,
649,549,9,Keyboard,8,1952,444.15,06-06-2022,South,Accessories,,,,,,,,,,,
650,550,8,Smartphone,7,3955,1144.76,28-01-2023,East,Electronics,,,,,,,,,,,
651,551,2,Mouse,8,5256,1118.16,24-06-2023,South,Accessories,,,,,,,,,,,
652,552,4,Camera,1,1163,115.09,28-12-2022,North,Electronics,,,,,,,,,,,
653,553,6,Smartwatch,9,5004,973.65,24-09-2022,North,Electronics,,,,,,,,,,,
654,554,2,Mouse,8,9128,1342.19,06-05-2023,North,Accessories,,,,,,,,,,,
655,555,10,Laptop,4,4700,576.34,13-07-2023,East,Electronics,,,,,,,,,,,
656,556,4,Camera,2,1686,146.39,05-01-2022,West,Electronics,,,,,,,,,,,
657,557,9,Keyboard,9,4572,279.54,03-08-2024,South,Accessories,,,,,,,,,,,
658,558,8,Smartphone,5,2510,515.12,21-08-2023,South,Electronics,,,,,,,,,,,
659,559,8,Smartphone,3,3117,829.09,04-06-2023,West,Electronics,,,,,,,,,,,
660,560,10,Laptop,1,380,94.35,12-05-2024,West,Electronics,,,,,,,,,,,
661,561,7,Monitor,9,2889,604.19,14-07-2023,West,Accessories,,,,,,,,,,,
662,562,6,Smartwatch,9,3654,581.9,08-11-2024,East,Electronics,,,,,,,,,,,
663,563,1,Printer,6,5610,298.77,12-09-2023,East,Office,,,,,,,,,,,
664,564,8,Smartphone,1,668,99.4,27-04-2024,South,Electronics,,,,,,,,,,,
665,565,8,Smartphone,7,3983,360.13,08-01-2022,South,Electronics,,,,,,,,,,,
666,566,9,Keyboard,1,1112,272.81,24-01-2024,South,Accessories,,,,,,,,,,,
667,567,7,Monitor,9,4230,221.06,20-06-2022,North,Accessories,,,,,,,,,,,
668,568,3,Tablet,8,2968,530.3,01-08-2024,East,Electronics,,,,,,,,,,,
669,569,7,Monitor,5,4690,706.74,10-01-2022,West,Accessories,,,,,,,,,,,
670,570,4,Camera,6,4296,1240.31,09-05-2022,West,Electronics,,,,,,,,,,,
671,571,4,Camera,7,7203,523.52,19-12-2023,North,Electronics,,,,,,,,,,,
672,572,8,Smartphone,4,3640,695.31,20-11-2022,North,Electronics,,,,,,,,,,,
673,573,8,Smartphone,1,1131,304.62,11-11-2022,East,Electronics,,,,,,,,,,,
674,574,4,Camera,9,3627,797.53,03-01-2024,West,Electronics,,,,,,,,,,,
675,575,2,Mouse,8,7968,1249.98,11-08-2023,South,Accessories,,,,,,,,,,,
676,576,5,Headphones,3,3546,490.28,23-11-2022,South,Accessories,,,,,,,,,,,
677,577,3,Tablet,5,2270,546.56,01-03-2024,South,Electronics,,,,,,,,,,,
678,578,9,Keyboard,2,1354,136.91,07-07-2023,West,Accessories,,,,,,,,,,,
679,579,5,Headphones,7,6811,1423.57,20-04-2023,West,Accessories,,,,,,,,,,,
680,580,6,Smartwatch,3,1410,232.65,09-02-2022,East,Electronics,,,,,,,,,,,
681,581,9,Keyboard,2,1170,249.99,17-10-2022,North,Accessories,,,,,,,,,,,
682,582,10,Laptop,7,4739,740.74,04-08-2023,East,Electronics,,,,,,,,,,,
683,583,2,Mouse,9,7866,1554.38,01-12-2023,South,Accessories,,,,,,,,,,,
684,584,7,Monitor,5,3645,388.31,31-07-2022,East,Accessories,,,,,,,,,,,
685,585,5,Headphones,6,5358,568.34,24-02-2023,East,Accessories,,,,,,,,,,,
686,586,4,Camera,5,1775,486.37,18-05-2024,North,Electronics,,,,,,,,,,,
687,587,5,Headphones,9,4905,1351.25,19-05-2023,South,Accessories,,,,,,,,,,,
688,588,2,Mouse,6,4260,372.33,29-09-2022,East,Accessories,,,,,,,,,,,
689,589,1,Printer,2,1632,292.78,03-09-2024,East,Office,,,,,,,,,,,
690,590,6,Smartwatch,6,3324,466.78,12-03-2023,East,Electronics,,,,,,,,,,,
691,591,4,Camera,5,4590,347.14,17-07-2023,West,Electronics,,,,,,,,,,,
692,592,10,Laptop,9,8496,2182.42,14-04-2022,East,Electronics,,,,,,,,,,,
693,593,1,Printer,6,6444,518.79,16-06-2022,North,Office,,,,,,,,,,,
694,594,4,Camera,1,812,51.13,14-03-2022,North,Electronics,,,,,,,,,,,
695,595,7,Monitor,6,1764,465.93,15-07-2023,West,Accessories,,,,,,,,,,,
696,596,1,Printer,1,1012,172.67,13-05-2024,West,Office,,,,,,,,,,,
697,597,9,Keyboard,2,836,47.07,03-05-2023,South,Accessories,,,,,,,,,,,
698,598,6,Smartwatch,1,723,115.26,29-12-2023,East,Electronics,,,,,,,,,,,
699,599,5,Headphones,6,5628,1033.15,05-12-2022,North,Accessories,,,,,,,,,,,
700,600,10,Laptop,5,1660,283.14,26-09-2024,North,Electronics,,,,,,,,,,,
701,601,5,Headphones,3,2295,244.83,28-03-2023,West,Accessories,,,,,,,,,,,
702,602,1,Printer,2,2190,477.8,19-04-2024,East,Office,,,,,,,,,,,
703,603,3,Tablet,7,3500,919.35,11-10-2024,East,Electronics,,,,,,,,,,,
704,604,5,Headphones,2,1098,239.92,23-04-2022,West,Accessories,,,,,,,,,,,
705,605,2,Mouse,5,945,194.03,01-06-2023,North,Accessories,,,,,,,,,,,
706,606,2,Mouse,6,5622,1382.67,19-02-2022,West,Accessories,,,,,,,,,,,
707,607,4,Camera,3,2325,309.49,13-07-2023,East,Electronics,,,,,,,,,,,
708,608,9,Keyboard,1,1157,252.08,03-08-2022,South,Accessories,,,,,,,,,,,
709,609,1,Printer,3,531,126.24,30-01-2024,West,Office,,,,,,,,,,,
710,610,3,Tablet,2,1760,278.09,23-07-2023,West,Electronics,,,,,,,,,,,
711,611,6,Smartwatch,1,371,108.58,12-11-2023,North,Electronics,,,,,,,,,,,
712,612,8,Smartphone,4,1896,191.7,15-10-2024,East,Electronics,,,,,,,,,,,
713,613,6,Smartwatch,2,514,106.75,09-08-2023,South,Electronics,,,,,,,,,,,
714,614,7,Monitor,7,1876,129.25,18-08-2022,West,Accessories,,,,,,,,,,,
715,615,4,Camera,6,1182,236.12,19-08-2023,East,Electronics,,,,,,,,,,,
716,616,8,Smartphone,5,4255,961.41,14-03-2022,North,Electronics,,,,,,,,,,,
717,617,7,Monitor,9,1341,150.7,15-09-2022,North,Accessories,,,,,,,,,,,
